file_name,lat,lon
110.png,-13.43818890618754,-43.16446299171988
111.png,37.35560141258692,35.55759169561753
112.png,0.3901928428428933,36.29981722520318
113.png,-2.9665875522295,-47.64174818157034
114.png,-8.15907875748471,-63.79235908447988
115.png,-23.44224825347264,22.55637297403079
116.png,-22.56785417593414,144.4529412200288
117.png,40.1149740706897,27.90380882636249
118.png,-8.14145155741913,-70.7659572895827
119.png,63.36035031503384,46.536198058214
120.png,8.551204198116306,7.716167786944538
121.png,55.50467763185716,157.633891670723
122.png,-27.34715847989889,148.8961121936944
123.png,-32.42322058946932,148.9527302318806
124.png,62.57224852523245,12.57365344907356
125.png,14.29576585382551,-16.03697871567909
126.png,-6.770644238411125,-51.03334082459813
127.png,-24.97912462232312,-60.18096350400946
128.png,26.31261702075583,-104.5467449216766
129.png,-20.16702312032026,25.4031021576491
130.png,37.76745675958623,39.42902000293326
131.png,53.27553355774274,108.8362107027012
132.png,-23.49646370724957,-47.46054192877304
133.png,49.35264405850535,30.56698599795783
134.png,1.729011993040627,-50.87874193820154
135.png,0.04583376391964681,37.21106104283434
136.png,-50.56253829484134,-69.32965153185069
137.png,-33.35791058923125,142.5727707210452
138.png,-21.79353670515589,-54.63441742900398
139.png,-16.19484471208019,-48.07396357114556
140.png,56.12451276842405,22.52135349989478
141.png,-19.62316986771317,-50.09245238188246
142.png,14.35852801099374,76.19815623250814
143.png,36.88587342718983,-3.020766480865754
144.png,57.72272312520676,66.23323954083003
145.png,48.42054516973998,22.28905407174674
146.png,15.8416414100081,-91.99234812912714
147.png,8.175055936611656,8.594919222699955
148.png,-29.91522429826329,-56.66136478307393
149.png,62.15404846095355,75.19270501062515
150.png,-28.24485951596693,148.7574898291053
151.png,-19.87077414590859,136.2875021380509
152.png,-20.8415216959816,-53.19772560948265
153.png,-12.49329645727032,-51.76957931353422
154.png,26.96578599342731,-106.6727785001483
155.png,51.24246793293264,42.67285777263001
156.png,41.39422395509257,25.40197731341325
157.png,10.47338720178917,-74.75131869455724
158.png,-54.33855232931013,-66.70946549712141
159.png,-34.17740252442648,-66.96243538114197
160.png,56.6940439811231,21.26261360723503
161.png,43.31875720933713,143.3826911329188
162.png,-31.44640996214943,-64.12760932807326
163.png,21.04336298546657,-101.3427060439803
164.png,-21.48183238115781,146.748874966657
165.png,-29.3206186116134,-63.81934913080526
166.png,-7.563978178984799,-49.70098287485323
167.png,42.88260040289826,140.7783045971098
168.png,-10.56618865905103,-63.62900751253668
169.png,7.379457028208887,7.622734386033033
170.png,37.79301954231578,14.29836987629693
171.png,-23.85353072930429,-63.28517101637625
172.png,48.55965223643362,102.1184548351134
173.png,-28.03707441089013,28.21447162782037
174.png,-3.1201026,-60.02657809999999
175.png,15.49457981653389,103.5717052347731
176.png,45.80861041513248,11.67696438392015
177.png,42.91345211152024,132.807035842281
178.png,-5.318964202218578,-41.58097757472881
179.png,40.68550642051072,21.81782166685115
180.png,47.92644330272444,22.06537696894104
181.png,-17.225789141251,-62.55544152183968
182.png,19.74466973783008,-89.1597303496563
183.png,56.72669892840507,9.577344033394246
184.png,-19.11565074655884,-47.69467850204402
185.png,67.00750782596467,56.92086728143749
186.png,-22.13746884561598,-56.64544974056092
187.png,-28.71205743398576,25.79856712426882
188.png,19.05084184422301,83.63782907010908
189.png,54.03679229552542,122.3477466030283
190.png,-27.0486255366375,-50.64093914226821
191.png,-31.228298712549,138.405098451809
192.png,-38.21955945835762,-64.0705296812621
193.png,41.65990560535355,75.01379833125849
194.png,-35.16724995063994,-66.57061974339027
195.png,49.77551293860181,17.18817128208723
196.png,57.3088386322924,-5.414668908451501
197.png,-19.85212581651279,142.8409260452324
198.png,-20.10737137068459,-53.81223518996436
199.png,-18.50365451685475,133.8747551314003
200.png,56.96388666719836,35.01654664998372
201.png,51.16969407079701,17.07387449443722
202.png,6.263413130173874,81.06950479568252
203.png,-32.37850856229989,148.9661708440998
204.png,-30.9637447228887,19.37841715833332
205.png,-23.69941373860053,139.6418301871471
206.png,37.50918915557197,38.22114226107406
207.png,-36.82531411062637,-60.36699088388172
208.png,-5.906991769481379,-44.07113565466745
209.png,13.08066040871596,5.266562402657745
210.png,40.78426829402954,22.47121317367077
211.png,54.32064575418087,44.38127492198207
212.png,-7.000584028017917,112.128723687644
213.png,-15.91979708219554,-51.40767362501742
214.png,40.64434599232592,34.90338246179179
215.png,-31.8545931808756,-56.50527293543892
216.png,50.776777245211,99.52815454458295
217.png,-15.26601144477119,-40.59923739581037
218.png,43.36302882425709,132.2458525411251
219.png,-29.43033312836537,-56.68831675083486
220.png,-28.52178692035649,117.8058407867221
221.png,46.58814743979457,106.5450657272123
222.png,-17.41773950912854,-47.2839155563833
223.png,-7.81199074922147,-63.18604324911906
224.png,48.24550799525337,17.92272062003336
225.png,-2.758481145095891,-43.32910970600941
226.png,62.47676786160204,149.7320447903963
227.png,-30.88056079659748,20.43974921627352
228.png,-4.172032370059556,-46.13264179577852
229.png,55.09909558103456,68.18815220282018
230.png,-30.4510825707538,145.3468592013437
231.png,-14.54216774282782,-56.23251664797655
232.png,23.32311412675032,77.26877586927235
233.png,-33.27518732801333,-64.84741086756644
234.png,-12.81410423805815,-49.89632032816332
235.png,-23.61478293582148,147.619922048207
236.png,-30.92465724900702,-69.42423582861528
237.png,-30.85345956008658,21.85213066106218
238.png,-23.70268780829409,-46.24043778663998
239.png,0.7811748551576267,36.01642378245298
240.png,20.93513979154361,-104.5718187913207
241.png,-18.07682829851343,-51.03766712887149
242.png,20.17765378185963,-102.2439545810747
243.png,24.68014885563726,-103.2541843914841
244.png,-22.90912470198559,22.11392645866459
245.png,38.44341279031713,27.31904002018341
246.png,9.227082799349969,5.635448922876783
247.png,-2.113850988300076,37.32733291466573
248.png,-27.79883739158193,-50.86263301113096
249.png,-12.24833638768151,-56.41941138225062
250.png,16.49810203764745,-14.54946392868253
251.png,-8.142069812492027,-70.28875117835219
252.png,46.03472551695461,17.68366970911626
253.png,-30.31559911394525,135.2932344638838
254.png,28.39256783384609,-106.9916032816905
255.png,-6.105986520534297,-41.78471038447161
256.png,-17.8110555,-63.1785372
257.png,-5.300176121862322,-41.16164096707998
258.png,12.63335299754628,8.42431636807849
259.png,-22.09334503730032,133.4247502274964
260.png,62.39332598247851,30.74040346116324
261.png,50.92458679080011,23.99697079720552
262.png,-31.90783691665882,-56.70952229155588
263.png,47.39232463389433,17.01878440099606
264.png,23.02779668513633,77.50686386388355
265.png,-15.62515157928788,-58.79423215116225
266.png,-21.98729063806076,142.6988011855933
267.png,18.51915517886779,98.77238509496145
268.png,14.42955384847919,-3.324885622757511
269.png,-26.46503194005966,119.3953350654108
270.png,-7.567148834447409,-72.99188004472393
271.png,-40.12884332721438,-66.02546208689044
272.png,-17.74375048512851,123.5836311652668
273.png,-51.90749256691161,-71.40447059003968
274.png,62.58983503169382,26.33311250534121
275.png,-5.263186283633388,-36.66204745734321
276.png,18.03604965887544,-89.0676066454818
277.png,-7.216017385394792,-39.1204454791207
278.png,-16.31195380319956,-46.51299497787008
279.png,-33.99864711612036,-60.21801208234227
280.png,39.12547661427168,42.1876647416204
281.png,46.85142858822476,112.3312244197522
282.png,0.2778604042647957,34.69879359445161
283.png,-33.74259563942228,-54.85108639881856
284.png,59.66119590664446,18.34235109447208
285.png,-28.22750409205295,121.0851271743291
286.png,31.31574437088065,-108.7560051995879
287.png,-15.99759325980563,142.4981176524239
288.png,27.81136921301619,-104.7948858488182
289.png,-15.95085807994336,128.4208271076206
290.png,-18.88741976650989,-50.16093597474968
291.png,-41.71866501964351,-66.31220356567856
292.png,49.45565326399132,99.98248294739355
293.png,-7.686815156936513,-72.97707071103535
294.png,48.38266651102734,30.35424375356344
295.png,50.36664778304064,34.34844627499056
296.png,-31.86778376632235,-57.16849630015037
297.png,-41.87043996396183,-66.940892874915
298.png,17.39979472896553,76.16341769180062
299.png,-39.97927863439311,-64.84160961806289
300.png,14.69382841461144,-15.64987483090101
301.png,28.21711813799941,-104.5792526545368
302.png,-40.13021013800848,-64.38444955681682
303.png,10.3134576041689,10.55913801354306
304.png,-28.44528225436095,152.2339708365267
305.png,-36.09441483257592,142.8872767263408
306.png,-26.73123035957286,20.63285468600329
307.png,64.20621107912098,41.57611033834306
308.png,-13.55702552487204,-45.13166840928493
309.png,47.10350540310296,47.78643424017586
310.png,-21.8210469894419,28.82309995484256
311.png,-22.25368811307228,-63.3667212871111
312.png,-4.747364096457391,-49.06627237866962
313.png,6.927928268083541,-2.364829396738483
314.png,9.011308999511355,-2.47684418654188
315.png,16.83397249427945,-92.88093666844249
316.png,44.84564321571052,23.80968939930927
317.png,-29.85862786346522,135.1230174588808
318.png,-10.8315598120118,-65.24296509439405
319.png,-54.85630099999999,-68.5848333
320.png,41.08955894982694,14.38462064444907
321.png,45.36263863423216,16.43056325433494
322.png,-5.567313022305775,-42.60278439709891
323.png,40.76997635752443,-2.99979439184615
324.png,-36.93115,149.1325778
325.png,-31.68638791192263,-66.01649323197046
326.png,10.70872028266302,-2.365003862698483
327.png,7.221820038266902,7.501016081815004
328.png,68.69299996637302,30.23367432477679
329.png,46.54827447784871,16.72463423429267
330.png,4.22864591560275,-60.99541068180609
331.png,42.03005361217247,25.52485818368277
332.png,0.8523709153496986,-59.61557811086885
333.png,-38.13541907380837,146.0526624523958
334.png,-12.73992361795046,131.4648820103088
335.png,-8.698628932785434,118.6469957431894
336.png,-30.67567500368772,-69.45364047768453
337.png,-1.550734404516399,-45.05696828812919
338.png,0.8975779603970904,35.31461571412365
339.png,46.44836822175418,94.12885813714308
340.png,6.938915682284986,100.6841952927609
341.png,-28.10522701659564,-59.99881523821716
342.png,51.52035946403856,15.50102296716431
343.png,-17.33262052986102,-62.89697956605625
344.png,-12.56323094448748,-58.01686027263237
345.png,39.83981442781553,29.22194862276751
346.png,30.305340167507,-110.6684396703273
347.png,-19.68840360911449,-49.17636432279337
348.png,-21.1976773707302,24.79828689979809
349.png,-29.50972607245744,-68.43345071236547
350.png,63.59887463991791,146.4059083490509
351.png,56.6447135611823,10.06071668490403
352.png,21.83581204730771,76.48355661691062
353.png,49.78740562959172,95.03399303427244
354.png,-43.97802232309477,-70.37103065859904
355.png,53.74138618030479,125.0966284257305
356.png,51.4424981834508,142.7480704940741
357.png,-40.57029022127107,-66.48066397849928
358.png,-37.74099473489962,141.3173159391803
359.png,-27.31828471093802,133.6246173327247
360.png,66.57539639905356,-53.49867351890212
361.png,49.11630970529945,14.6230001735116
362.png,-22.59420622839652,136.7290255606585
363.png,-37.56951435595654,-69.07283439027408
364.png,18.25830096187886,80.2951077090849
365.png,-33.52487704827671,141.7171153507559
366.png,43.71820518244439,23.94570540541086
367.png,12.5834902793756,8.471082937548598
368.png,-49.73586417690668,-72.33805737308533
369.png,-23.85409194769136,21.1295788967311
370.png,-23.27141687237407,-55.1807689364886
371.png,54.07175035732284,22.48464602660429
372.png,36.90960628075879,34.8873171950585
373.png,9.121942671497111,-1.274665730466473
374.png,15.973711293126,75.70414678259769
375.png,-32.34896678291436,124.8461114015323
376.png,6.884114537659899,3.10474448109003
377.png,-33.29798404342646,-57.20854280092121
378.png,51.16585836024929,58.62662118761825
379.png,-15.13980066233091,-53.5303495385185
380.png,50.044152948721,29.87092205349703
381.png,42.97877245968884,26.86698145826263
382.png,2.287984750377961,-59.83827863823776
383.png,46.04941681349366,20.10731274631372
384.png,60.80665559863996,64.81210738126975
385.png,1.410316962382566,-78.58416978228537
386.png,-29.24748952240222,-65.42269467860739
387.png,-25.61625063477461,150.2299670926141
388.png,-21.02226273398429,116.3168846897502
389.png,-21.81497815961312,43.29511833717436
390.png,-26.83037651781137,118.3702348180005
391.png,-27.24865397142063,-52.59568653994202
392.png,-21.71159393828204,-44.45073482066132
393.png,-26.46910172025285,119.4528182629341
394.png,-33.26729093640415,-54.42964782616782
395.png,-37.121889782374,-62.05322771025769
396.png,53.42439698227771,20.33490036890464
397.png,-33.07823914079257,-69.2761186771508
398.png,63.99712282315271,145.4021257033652
399.png,-33.06953247449253,-57.23935961125644
400.png,8.253359725923417,80.64190574445861
401.png,54.90389662885917,24.39116713686926
402.png,-5.022601495615132,-44.99326397811004
403.png,-20.63393526815018,22.32271408352579
404.png,22.59263162126487,120.6800670983304
405.png,61.65067319965245,74.36773634104804
406.png,-34.5190866,142.8731176
407.png,67.48385985865325,27.89402310852904
408.png,51.53833404917433,18.9136232486661
409.png,45.06734865063362,9.777658923443203
410.png,12.24852447739835,79.2115344078785
411.png,-13.78365687415998,-57.03629325154627
412.png,-30.42561809742963,29.14123614133782
413.png,-3.176713909032646,39.68468182193673
414.png,-17.35180435642752,-54.75811228724905
415.png,46.84516053193018,112.3751810670319
416.png,-1.664978095676635,114.5994169322316
417.png,38.85389539547,39.82278799548786
418.png,48.7056155656928,15.60456374022398
419.png,-10.60618507849153,-58.5999784168007
420.png,26.87952241399809,-99.83044900925502
421.png,39.85857830801852,22.17367491724249
422.png,12.68546850076655,121.3416512185709
423.png,10.19136931211862,11.11465199882359
424.png,66.55117974643726,26.17731873684696
425.png,10.02056112515272,8.936191319094583
426.png,-34.91862974221304,148.161711580262
427.png,22.79261057441067,74.47363237097692
428.png,-16.38462928291286,143.0734589909687
429.png,-15.08976796056123,-47.31410122017944
430.png,61.74902838513314,54.91590959302474
431.png,43.6413678457371,43.84933169081212
432.png,2.285476804982267,-59.83912107939857
433.png,-12.73992361795046,131.4648820103088
434.png,-28.03716186408807,31.58033399203917
435.png,-28.28720828780681,-62.08281920275213
436.png,-16.61371041668346,135.8676385724724
437.png,19.67843079893493,-87.86768395523033
438.png,15.54586064565384,77.52755036350679
439.png,-8.807377355856088,-49.68672081913808
440.png,61.81284799167521,129.84723860025
441.png,-22.09973033988187,-53.48702637113317
442.png,12.68635545759117,-14.93854548244615
443.png,22.89140165237137,92.05834448178565
444.png,47.94294611596704,37.55742188673668
445.png,-17.42378594691036,-69.52602768901161
446.png,-12.70250884102473,142.3658724607366
447.png,-23.13325899907912,119.2472208175539
448.png,-26.5906833,120.2260383
449.png,-31.02301483746197,-67.29615897109497
450.png,68.14580066690372,25.71141716778799
451.png,38.28663997874651,41.98939495541429
452.png,47.89546347168235,18.32008729225382
453.png,9.337165632111612,5.225381681169488
454.png,45.94698923193673,115.7321577933385
455.png,45.51961206155957,18.24522348641842
456.png,69.09894915421755,27.64156534872263
457.png,-44.55228464713169,-67.43775672040263
458.png,10.64508963202396,4.895889284141339
459.png,8.837486673797551,7.979396761956844
460.png,24.90011368817929,-103.2140033495107
461.png,-4.610794243466134,-56.32906964762974
462.png,-9.859589568501596,-40.084543182785
463.png,-41.64173190868217,-68.26687531553884
464.png,14.83858861229626,104.8139415807734
465.png,-33.63921727518493,115.4505224588484
466.png,14.10008364020335,106.3389358600995
467.png,38.28474038305091,33.7325016193851
468.png,66.58455501919451,25.61667540606156
469.png,4.416246258313794,-76.05933057267447
470.png,-0.5710569657446034,-80.17708408978666
471.png,-26.53480017914853,150.640189275821
472.png,-31.8131863520554,128.3445708006601
473.png,58.29687612706198,16.49495731880065
474.png,26.5780825532936,-102.4241992973051
475.png,-4.358799924476448,-46.24598293309134
476.png,-0.3384711605717095,117.3222984338287
477.png,-4.881515654616351,-43.1966974964767
478.png,26.53270419651502,-99.9980468260027
479.png,-35.6962820551985,146.5158646187549
480.png,52.50669499567631,111.5361380037034
481.png,-12.43481630836552,-42.34636576760163
482.png,-14.95442146770336,-41.03454177323278
483.png,-5.113986297548998,-45.11980826934379
484.png,-25.35580371767562,131.8637430842608
485.png,-33.56518119665907,-62.69537458216026
486.png,-25.93889611512151,-64.70278880546181
487.png,-33.04300152276001,150.6815437751051
488.png,-32.84735047385562,-62.85945694424075
489.png,-15.15988787053076,-49.81460749431474
490.png,13.80285881487096,-13.88914874761824
491.png,20.86446220163608,-103.0191450427782
492.png,-19.46533536039291,121.4657148955247
493.png,55.14412548182546,74.57092919098594
494.png,-38.43951505236878,-66.3099158987128
495.png,-13.90479417707899,-47.36091457258597
496.png,-14.25452188054644,-44.15987488744614
497.png,45.46221223507095,23.61459853696875
498.png,46.67833039798689,25.36483530842072
499.png,55.0510171603846,-3.17612856224396
500.png,45.3047301999414,22.00679595068313
501.png,40.04153416241442,-1.266606202837929
502.png,55.9309059278182,23.08364264903969
503.png,-17.22150136189793,-46.69713928714005
504.png,54.54751526418598,113.3704866873809
505.png,43.5479883796126,24.94317189819103
506.png,29.75764071834989,-109.8133125218009
507.png,-1.194027092884876,35.72508230473858
508.png,-11.28373530167796,-44.67047071886219
509.png,-37.87385613877944,-66.4688081638538
510.png,29.6508256776566,35.20976612578163
511.png,17.89620387983048,80.08743835834636
512.png,42.32076484180337,25.56950809033102
513.png,-29.06787276352014,-60.98434274426524
514.png,45.93711033958724,20.89595911069443
515.png,45.70258498279109,21.28660803222876
516.png,-3.261722061512107,-51.46456536663142
517.png,0.734785856944891,-60.45820058525177
518.png,50.00694925961301,28.04351563473087
519.png,-34.76389631634066,147.5553120082862
520.png,62.95626420125442,113.5415822785922
521.png,58.69624174383577,13.11293619088184
522.png,-21.53402125533344,139.6538407970274
523.png,58.96039427030224,22.477089619735
524.png,14.81138757840053,104.9404688257414
525.png,55.69370526118635,13.64670369554185
526.png,45.90280745602211,115.4234989764512
527.png,-23.06487787691289,150.7118286523277
528.png,-16.82414876705382,124.9160242276449
529.png,4.666669695367365,-60.29152088212781
530.png,61.01704546377512,76.61783503708955
531.png,1.489654140643878,-75.36643505082853
532.png,-43.00699700313664,-71.06283703916223
533.png,62.57931761514521,125.0270893896
534.png,-17.1611050006894,-50.89828063575353
535.png,57.74731091498858,85.15844368532294
536.png,12.28176105511456,102.2662508189649
537.png,50.27166395945606,21.22495264313837
538.png,35.64253820858497,10.08894521523262
539.png,-28.40371811698034,-52.03796947734633
540.png,-32.71009498083281,151.6114487757307
541.png,-33.71488443229737,117.3183187408945
542.png,55.50817232436876,8.791133312259518
543.png,39.50063072062876,33.79103180084381
544.png,12.85195981928086,5.148620042293733
545.png,-22.61308467142736,29.85201585901662
546.png,-8.477016359893746,-70.15063651910343
547.png,-23.04647410858891,-63.93783669295643
548.png,39.64346743507386,27.06791512711284
549.png,16.35291387181806,-93.13851585301391
550.png,-2.239456729528121,37.43339556374105
551.png,56.257267,27.988765
552.png,16.77616897934753,-3.005472454826307
553.png,-33.32075023601503,-59.22461093842808
554.png,-17.12874114283598,-70.83690075574171
555.png,56.83394166613952,62.6963216169195
556.png,-16.89065155044486,-43.56929500875428
557.png,62.93970681105335,152.3838645967966
558.png,-12.58473554337314,-74.69490913641567
559.png,-24.50498285455862,119.6385907554184
560.png,36.68323922331538,29.41621216945177
561.png,-18.78927258287163,-68.25625152621193
562.png,-3.177855709922248,-60.1419679262162
563.png,15.96492940115475,-13.59656556490005
564.png,-27.85598256371346,115.6688849418637
565.png,-45.28430627070882,-68.64990728158911
566.png,58.46862712563392,22.25497027814358
567.png,-35.91686868278487,141.3907830442025
568.png,13.41506720072751,103.2376492962519
569.png,-28.39781831800178,-53.65012923839389
570.png,47.73048397133364,29.52756311003833
571.png,1.584151537406807,-78.70618245726665
572.png,54.01765135989311,46.22926171069218
573.png,15.9513065188716,103.2751979238942
574.png,25.50258396209606,-102.515254069592
575.png,53.10566653528633,20.37525262789601
576.png,16.28911431731743,-96.56128358015184
577.png,37.92245445599581,14.9578148076341
578.png,61.28889942675607,-44.97534661956115
579.png,46.90951491685234,105.8861931149648
580.png,-34.29563583763618,-57.35325992518563
581.png,-25.8042119807066,23.69288287993999
582.png,-5.801047487958175,-79.83430861988234
583.png,-22.65958406229351,-53.85530524001052
584.png,10.96581379347286,-2.42596632915477
585.png,43.53355539776982,27.29968222680148
586.png,-19.84324181544461,136.1870271021767
587.png,-16.41604326702555,-69.66230388709474
588.png,37.59919820685596,41.40319980698071
589.png,50.35040413020391,16.1657320096718
590.png,60.56950979814793,14.80395482656608
591.png,-25.70944193349356,-49.89628710715323
592.png,8.520547678808494,10.63407389646513
593.png,-28.15281709503465,-54.32822276687565
594.png,-26.48111321710607,147.9152869031643
595.png,-4.879378334506852,-56.17033335501544
596.png,54.18532643079399,-8.21312019460219
597.png,-19.44662931690939,140.2263437117937
598.png,-8.146888320375563,-63.77113278189396
599.png,7.231704430100447,5.078941091292686
600.png,-48.60295538361043,-67.49005795722411
601.png,-23.89706629004666,22.08721388561868
602.png,-21.79622525312751,26.23710597114466
603.png,-20.48236406499284,145.4784867804071
604.png,55.90939735678554,90.12122608642979
605.png,5.047625697477746,-74.10205649872066
606.png,37.14576205536994,34.83217781110219
607.png,26.7978238777799,-105.1360157409291
608.png,6.817347598211244,-2.502632253857012
609.png,-21.1972973577363,-44.32986133970319
610.png,-30.75318240076368,141.8283601317101
611.png,58.44004967293636,85.13237801530418
612.png,-30.822593806981,24.95145530728594
613.png,51.14924109138457,21.64474583927348
614.png,-12.73992361795046,131.4648820103088
615.png,-49.88769579272109,-72.43478735845164
616.png,-20.34420578666569,141.6610820966609
617.png,64.1430053037302,23.74237168487276
618.png,-23.21105422241432,117.6626664020267
619.png,-5.497056380990148,-79.47836570347647
620.png,-15.7404043064863,144.6840758997807
621.png,10.67474484854636,8.466179763984668
622.png,-24.04921719778359,149.5063054929668
623.png,51.03543263787932,22.09589962607658
624.png,50.64769469324861,40.46285548729219
625.png,-23.56056224466921,145.4242681477473
626.png,-33.87757064444598,-58.3199112931887
627.png,14.02327421343741,101.3094097162449
628.png,-18.19459314589089,143.9668851015852
629.png,-29.84337307866162,-55.91271065385526
630.png,11.86600034618979,104.4599329079142
631.png,37.68545022602017,-5.238322034423222
632.png,-3.533456433643265,-41.40615471377925
633.png,-3.110041734340432,-58.42230312296237
634.png,-22.93513343478314,-54.47174849281638
635.png,-21.93188982209198,-44.55038683051042
636.png,-6.423426050577605,-48.90427713889797
637.png,31.47030553656076,-112.6842641763783
638.png,40.0972693398336,8.50663985173477
639.png,-16.81283189075896,-42.31032582948522
640.png,-25.77716837878803,151.4909078384778
641.png,0.3914707729067914,40.92794968315734
642.png,39.14489672544185,36.13692410703396
643.png,8.380460384641719,4.991607435784479
644.png,8.282785164277257,5.832446679071094
645.png,7.65995436984975,4.456267985058988
646.png,9.5113799163732,8.60572211662856
647.png,-28.76769176096049,28.66182600156879
648.png,15.07186001876883,-12.88021504380894
649.png,-25.18898169653719,119.3298406972858
650.png,0.5633861610404403,121.5681205269774
651.png,19.21112949866231,-98.96433540265625
652.png,40.95190657666755,-5.969633473942268
653.png,-12.73992361795046,131.4648820103088
654.png,-14.75889829879672,132.8508817827533
655.png,-28.70207185551712,148.1692314620435
656.png,-36.52311508748237,147.4543509377015
657.png,-24.88261774061049,-50.27680153221541
658.png,7.464379044699499,6.612909920778683
659.png,44.6922194440734,110.0437623667745
660.png,63.46968767696246,34.38874395794993
661.png,-20.12230842788041,22.33630232639862
662.png,-33.26756902034011,20.14729053476229
663.png,-22.13965298612334,27.01299670125037
664.png,49.09978641930841,34.24779107304767
665.png,-39.98782869380695,-62.66487773631229
666.png,-27.83763229219431,120.7187966732221
667.png,16.30452757370824,74.43309891481219
668.png,-28.958126137288,-62.17312925306801
669.png,11.09494091436382,122.3866501957554
